
ID	DOCULECT	CONCEPT	VALUE	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOLOG	SOURCE
232886	Galician-std	bowl	almofía	1530	BOWL	gali1258	logos
232887	Galician-std	bowl	bólo	1530	BOWL	gali1258	logos
232888	Galician-std	bowl	vinagreira	1530	BOWL	gali1258	logos
84606	Hindi-std	braid	चुटिया	333	PLAIT	hind1269	logos
163865	Romagnol-std	braid	manòcc	333	PLAIT	roma1328	logos
198943	Latin-std	braid	plecta	333	PLAIT	lati1261	logos
48442	Venetian-std	brain	cervell	1583	BRAIN	vene1258	logos
84484	Hindi-std	brain	दिमाग़	1583	BRAIN	hind1269	logos
163740	Romagnol-std	brain	zervèll	1583	BRAIN	roma1328	logos
198800	Latin-std	brain	cerebrum	1583	BRAIN	lati1261	logos
232811	Galician-std	brain	cerebro	1583	BRAIN	gali1258	logos
48585	Venetian-std	branch	branca	1531	BRANCH	vene1258	logos
48586	Venetian-std	branch	rama	1531	BRANCH	vene1258	logos
84633	Hindi-std	branch	डाल	1531	BRANCH	hind1269	logos
163892	Romagnol-std	branch	rampànt	1531	BRANCH	roma1328	logos
198973	Latin-std	branch	ramus	1531	BRANCH	lati1261	logos
232943	Galician-std	branch	ramaxe	1531	BRANCH	gali1258	logos
84287	Hindi-std	brave	शूर	3	BRAVE	hind1269	logos
163562	Romagnol-std	brave	marcantòni	3	BRAVE	roma1328	logos
198546	Latin-std	brave	fortis	3	BRAVE	lati1261	logos
198547	Latin-std	brave	animosus	3	BRAVE	lati1261	logos
232623	Galician-std	brave	bravo	3	BRAVE	gali1258	logos
232624	Galician-std	brave	valente	3	BRAVE	gali1258	logos
163777	Romagnol-std	break wind	scurzèr	1159	FART	roma1328	logos
198849	Latin-std	break wind	pedere	1159	FART	lati1261	logos
48518	Venetian-std	breakfast	desdejuni	1322	BREAKFAST	vene1258	logos
84571	Hindi-std	breakfast	नाश्ता	1322	BREAKFAST	hind1269	logos
163822	Romagnol-std	breakfast	claziàun	1322	BREAKFAST	roma1328	logos
198902	Latin-std	breakfast	ientaculum	1322	BREAKFAST	lati1261	logos
232889	Galician-std	breakfast	almorzo	1322	BREAKFAST	gali1258	logos
48458	Venetian-std	breast (of woman)	pit	1402	BREAST	vene1258	logos
84507	Hindi-std	breast (of woman)	कुच	1402	BREAST	hind1269	logos
84508	Hindi-std	breast (of woman)	वक्ष	1402	BREAST	hind1269	logos
163758	Romagnol-std	breast (of woman)	tèta	1402	BREAST	roma1328	logos
163759	Romagnol-std	breast (of woman)	pétt	1402	BREAST	roma1328	logos
198826	Latin-std	breast (of woman)	pectus	1402	BREAST	lati1261	logos
198827	Latin-std	breast (of woman)	mamma	1402	BREAST	lati1261	logos
232830	Galician-std	breast (of woman)	peito	1402	BREAST	gali1258	logos
48468	Venetian-std	breathe, breath	respirar	1407	BREATHE	vene1258	logos
163769	Romagnol-std	breathe, breath	respiré	1407	BREATHE	roma1328	logos
198838	Latin-std	breathe, breath	respirare	1407	BREATHE	lati1261	logos
198839	Latin-std	breathe, breath	inhalare	1407	BREATHE	lati1261	logos
232840	Galician-std	breathe, breath	aspirar	1407	BREATHE	gali1258	logos
232841	Galician-std	breathe, breath	respirar	1407	BREATHE	gali1258	logos
48214	Venetian-std	bright	brillant	679	BRIGHT	vene1258	logos
84247	Hindi-std	bright	उजला	679	BRIGHT	hind1269	logos
163524	Romagnol-std	bright	baloginént	679	BRIGHT	roma1328	logos
198503	Latin-std	bright	fulgens	679	BRIGHT	lati1261	logos
48058	Venetian-std	bring	aportar	692	BRING	vene1258	logos
84077	Hindi-std	bring	लाना	692	BRING	hind1269	logos
163358	Romagnol-std	bring	purté	692	BRING	roma1328	logos
198310	Latin-std	bring	ferre	692	BRING	lati1261	logos
232419	Galician-std	bring	traer	692	BRING	gali1258	logos
48601	Venetian-std	broken	destroçat	588	BROKEN	vene1258	logos
163906	Romagnol-std	broken	rott	588	BROKEN	roma1328	logos
232863	Galician-std	bruise	contusión	1148	BRUISE	gali1258	logos
199005	Latin-std	build	struere	1840	BUILD	lati1261	logos
48529	Venetian-std	bunch	munto	1966	BUNCH	vene1258	logos
84582	Hindi-std	bunch	गुच्छा	1966	BUNCH	hind1269	logos
163834	Romagnol-std	bunch	prella	1966	BUNCH	roma1328	logos
198913	Latin-std	bunch	acervus	1966	BUNCH	lati1261	logos
232897	Galician-std	bunch	montón	1966	BUNCH	gali1258	logos
48020	Venetian-std	burn (vb trans)	ardir	141	BURN (SOMETHING)	vene1258	logos
48021	Venetian-std	burn (vb trans)	socarrar	141	BURN (SOMETHING)	vene1258	logos
84056	Hindi-std	burn (vb trans)	धधकना	141	BURN (SOMETHING)	hind1269	logos
163327	Romagnol-std	burn (vb trans)	inflambè	141	BURN (SOMETHING)	roma1328	logos
198264	Latin-std	burn (vb trans)	ardere	141	BURN (SOMETHING)	lati1261	logos
198265	Latin-std	burn (vb trans)	urere	141	BURN (SOMETHING)	lati1261	logos
232379	Galician-std	burn (vb trans)	queimar	141	BURN (SOMETHING)	gali1258	logos
232380	Galician-std	burn (vb trans)	abrasar	141	BURN (SOMETHING)	gali1258	logos
84530	Hindi-std	bury (the dead)	दफ़नाना	1719	BURY	hind1269	logos
198858	Latin-std	bury (the dead)	sepelire	1719	BURY	lati1261	logos
48466	Venetian-std	buttocks	cul	834	BUTTOCKS	vene1258	logos
163767	Romagnol-std	buttocks	cul	834	BUTTOCKS	roma1328	logos
198836	Latin-std	buttocks	culus	834	BUTTOCKS	lati1261	logos
232838	Galician-std	buttocks	cu	834	BUTTOCKS	gali1258	logos
48087	Venetian-std	buy	comprar	1869	BUY	vene1258	logos
84118	Hindi-std	buy	ख़रीदना	1869	BUY	hind1269	logos
163393	Romagnol-std	buy	acquistè	1869	BUY	roma1328	logos
198351	Latin-std	buy	emere	1869	BUY	lati1261	logos
232448	Galician-std	buy	comprar	1869	BUY	gali1258	logos
48415	Venetian-std	calf	jonec	1989	CALF	vene1258	logos
84452	Hindi-std	calf	पिंडली	1989	CALF	hind1269	logos
84453	Hindi-std	calf	बछड़ा	1989	CALF	hind1269	logos
163714	Romagnol-std	calf	vidéll	1989	CALF	roma1328	logos
198757	Latin-std	calf	vitulus	1989	CALF	lati1261	logos
198758	Latin-std	calf	sura	1989	CALF	lati1261	logos
232781	Galician-std	calf	cuxo	1989	CALF	gali1258	logos
232782	Galician-std	calf	mazá	1989	CALF	gali1258	logos
48328	Venetian-std	call (=summon)	cridar	1084	CALL	vene1258	logos
48329	Venetian-std	call (=summon)	cridar	1084	CALL	vene1258	logos
48330	Venetian-std	call (=summon)	invocat	1084	CALL	vene1258	logos
84361	Hindi-std	call (=summon)	पुकारना	1084	CALL	hind1269	logos
84362	Hindi-std	call (=summon)	बुलाना	1084	CALL	hind1269	logos
84363	Hindi-std	call (=summon)	बुलाना	1084	CALL	hind1269	logos
163639	Romagnol-std	call (=summon)	apelé	1084	CALL	roma1328	logos
163640	Romagnol-std	call (=summon)	ciamè	1084	CALL	roma1328	logos
198642	Latin-std	call (=summon)	vocare	1084	CALL	lati1261	logos
198643	Latin-std	call (=summon)	vocare	1084	CALL	lati1261	logos
198644	Latin-std	call (=summon)	vocare	1084	CALL	lati1261	logos
232697	Galician-std	call (=summon)	chamar	1084	CALL	gali1258	logos
232698	Galician-std	call (=summon)	nomear	1084	CALL	gali1258	logos
232699	Galician-std	call (=summon)	chamar	1084	CALL	gali1258	logos
48009	Venetian-std	calm (of sea)	calma	258	CALM	vene1258	logos
48010	Venetian-std	calm (of sea)	calmar	258	CALM	vene1258	logos
163307	Romagnol-std	calm (of sea)	tasè	258	CALM	roma1328	logos
163308	Romagnol-std	calm (of sea)	chelem	258	CALM	roma1328	logos
163309	Romagnol-std	calm (of sea)	qued	258	CALM	roma1328	logos
163310	Romagnol-std	calm (of sea)	riquèdar	258	CALM	roma1328	logos
198246	Latin-std	calm (of sea)	lenire	258	CALM	lati1261	logos
198247	Latin-std	calm (of sea)	sedare	258	CALM	lati1261	logos
198248	Latin-std	calm (of sea)	quietus	258	CALM	lati1261	logos
232363	Galician-std	calm (of sea)	acalmar	258	CALM	gali1258	logos
232364	Galician-std	calm (of sea)	acalmar	258	CALM	gali1258	logos
232365	Galician-std	calm (of sea)	calmo	258	CALM	gali1258	logos
232366	Galician-std	calm (of sea)	calma	258	CALM	gali1258	logos
232426	Galician-std	canoe	canoa	1970	CANOE	gali1258	logos
48392	Venetian-std	captive, prisoner	presoner	1072	PRISONER	vene1258	logos
48393	Venetian-std	captive, prisoner	detungút	1072	PRISONER	vene1258	logos
48394	Venetian-std	captive, prisoner	uda:paràt	1072	PRISONER	vene1258	logos
48395	Venetian-std	captive, prisoner	ada	1072	PRISONER	vene1258	logos
84425	Hindi-std	captive, prisoner	बंदी	1072	PRISONER	hind1269	logos
84426	Hindi-std	captive, prisoner	क़ैदी	1072	PRISONER	hind1269	logos
163693	Romagnol-std	captive, prisoner	galeòt	1072	PRISONER	roma1328	logos
198728	Latin-std	captive, prisoner	captivus	1072	PRISONER	lati1261	logos
232758	Galician-std	captive, prisoner	detido	1072	PRISONER	gali1258	logos
48612	Venetian-std	carpenter	fustér	1042	CARPENTER	vene1258	logos
84656	Hindi-std	carpenter	काष्ठकार	1042	CARPENTER	hind1269	logos
163915	Romagnol-std	carpenter	falegnam	1042	CARPENTER	roma1328	logos
199004	Latin-std	carpenter	faberlignarius	1042	CARPENTER	lati1261	logos
48057	Venetian-std	carry (bear)	acarrejar	700	CARRY	vene1258	logos
84076	Hindi-std	carry (bear)	पहुंचाना	700	CARRY	hind1269	logos
198309	Latin-std	carry (bear)	ferre	700	CARRY	lati1261	logos
84664	Hindi-std	carve	उकेरना	228	CARVE	hind1269	logos
199016	Latin-std	carve	exsculpere	228	CARVE	lati1261	logos
232977	Galician-std	carve	esculpir	228	CARVE	gali1258	logos
163920	Romagnol-std	cast (metals)	culè	211	CAST	roma1328	logos
163921	Romagnol-std	cast (metals)	zetè	211	CAST	roma1328	logos
199010	Latin-std	cast (metals)	colare	211	CAST	lati1261	logos
232970	Galician-std	cast (metals)	botar	211	CAST	gali1258	logos
84450	Hindi-std	cattle (bovine)	डंगर	1153	CATTLE	hind1269	logos
198755	Latin-std	cattle (bovine)	boves	1153	CATTLE	lati1261	logos
48297	Venetian-std	cause	causa	860	CAUSE	vene1258	logos
84324	Hindi-std	cause	हेतु	860	CAUSE	hind1269	logos
84325	Hindi-std	cause	निमित्त	860	CAUSE	hind1269	logos
163604	Romagnol-std	cause	casòuna	860	CAUSE	roma1328	logos
163605	Romagnol-std	cause	rasòun	860	CAUSE	roma1328	logos
198598	Latin-std	cause	causa	860	CAUSE	lati1261	logos
232665	Galician-std	cause	causa	860	CAUSE	gali1258	logos
232666	Galician-std	cause	causa	860	CAUSE	gali1258	logos
48006	Venetian-std	cave	buit	1155	CAVE	vene1258	logos
48007	Venetian-std	cave	ida	1155	CAVE	vene1258	logos
48008	Venetian-std	cave	cova	1155	CAVE	vene1258	logos
84041	Hindi-std	cave	गुहा	1155	CAVE	hind1269	logos
84042	Hindi-std	cave	गुफ़ा	1155	CAVE	hind1269	logos
163306	Romagnol-std	cave	èntri	1155	CAVE	roma1328	logos
198244	Latin-std	cave	antrum	1155	CAVE	lati1261	logos
198245	Latin-std	cave	spelunca	1155	CAVE	lati1261	logos
232362	Galician-std	cave	cova	1155	CAVE	gali1258	logos
48181	Venetian-std	cease, stop	cessar	1928	CEASE	vene1258	logos
84214	Hindi-std	cease, stop	थमना	1928	CEASE	hind1269	logos
163484	Romagnol-std	cease, stop	piantèrla	1928	CEASE	roma1328	logos
198463	Latin-std	cease, stop	desinere	1928	CEASE	lati1261	logos
84470	Hindi-std	centipede	कनखजूरा	1974	CENTIPEDE	hind1269	logos
198784	Latin-std	centipede	chilopodum	1974	CENTIPEDE	lati1261	logos
232799	Galician-std	centipede	cempés	1974	CENTIPEDE	gali1258	logos
48149	Venetian-std	change	alterar	1264	CHANGE	vene1258	logos
48150	Venetian-std	change	canviarse	1264	CHANGE	vene1258	logos
48151	Venetian-std	change	canviar	1264	CHANGE	vene1258	logos
84174	Hindi-std	change	बदलना	1264	CHANGE	hind1269	logos
163449	Romagnol-std	change	mutè	1264	CHANGE	roma1328	logos
163450	Romagnol-std	change	svariè	1264	CHANGE	roma1328	logos
198416	Latin-std	change	mutare	1264	CHANGE	lati1261	logos
232505	Galician-std	change	alterar	1264	CHANGE	gali1258	logos
232506	Galician-std	change	mudarse	1264	CHANGE	gali1258	logos
232507	Galician-std	change	mudar	1264	CHANGE	gali1258	logos
84057	Hindi-std	charcoal	लकधीकाकोयला	1188	CHARCOAL	hind1269	logos
163329	Romagnol-std	charcoal	carbunèna	1188	CHARCOAL	roma1328	logos
232382	Galician-std	charcoal	carbónvexetal	1188	CHARCOAL	gali1258	logos
48092	Venetian-std	cheap	barat	1887	CHEAP	vene1258	logos
84125	Hindi-std	cheap	घटिया	1887	CHEAP	hind1269	logos
198358	Latin-std	cheap	vilis	1887	CHEAP	lati1261	logos
48456	Venetian-std	chest	arca	1592	CHEST	vene1258	logos
48457	Venetian-std	chest	caixò	1592	CHEST	vene1258	logos
84504	Hindi-std	chest	डब्बा	1592	CHEST	hind1269	logos
84505	Hindi-std	chest	छाती	1592	CHEST	hind1269	logos
84506	Hindi-std	chest	डिब्बा	1592	CHEST	hind1269	logos
163757	Romagnol-std	chest	erca	1592	CHEST	roma1328	logos
232829	Galician-std	chest	arca	1592	CHEST	gali1258	logos
48565	Venetian-std	chimney	fumeràl	1305	CHIMNEY	vene1258	logos
163873	Romagnol-std	chimney	camoin	1305	CHIMNEY	roma1328	logos
48623	Venetian-std	chisel	cincell	1979	CHISEL	vene1258	logos
84665	Hindi-std	chisel	छेनी	1979	CHISEL	hind1269	logos
163925	Romagnol-std	chisel	taiafèr	1979	CHISEL	roma1328	logos
199017	Latin-std	chisel	scalprum	1979	CHISEL	lati1261	logos
232978	Galician-std	chisel	cicel	1979	CHISEL	gali1258	logos
84567	Hindi-std	choke	घुटना	129	CHOKE	hind1269	logos
198897	Latin-std	choke	angere	129	CHOKE	lati1261	logos
232883	Galician-std	choke	abafar	129	CHOKE	gali1258	logos
48260	Venetian-std	choose	elecció	1750	CHOOSE	vene1258	logos
84291	Hindi-std	choose	चुनना	1750	CHOOSE	hind1269	logos
84292	Hindi-std	choose	चुनना	1750	CHOOSE	hind1269	logos
163565	Romagnol-std	choose	dlèzar	1750	CHOOSE	roma1328	logos
198551	Latin-std	choose	deligere	1750	CHOOSE	lati1261	logos
198552	Latin-std	choose	optare	1750	CHOOSE	lati1261	logos
232627	Galician-std	choose	escoller	1750	CHOOSE	gali1258	logos
232628	Galician-std	choose	escoller	1750	CHOOSE	gali1258	logos
48143	Venetian-std	circle	llanta	1467	CIRCLE	vene1258	logos
84168	Hindi-std	circle	मंडल	1467	CIRCLE	hind1269	logos
163444	Romagnol-std	circle	zèrchi	1467	CIRCLE	roma1328	logos
198411	Latin-std	circle	circulus	1467	CIRCLE	lati1261	logos
198412	Latin-std	circle	circus	1467	CIRCLE	lati1261	logos
198413	Latin-std	circle	circulus	1467	CIRCLE	lati1261	logos
232499	Galician-std	circle	cerco	1467	CIRCLE	gali1258	logos
232500	Galician-std	circle	círculo	1467	CIRCLE	gali1258	logos
84369	Hindi-std	citizen, subject	नागरिक	1032	CITIZEN	hind1269	logos
163648	Romagnol-std	citizen, subject	citadèin	1032	CITIZEN	roma1328	logos
198654	Latin-std	citizen, subject	civis	1032	CITIZEN	lati1261	logos
84639	Hindi-std	citrus fruit	नीबू	1126	CITRUS FRUIT	hind1269	logos
163898	Romagnol-std	citrus fruit	limòun	1126	CITRUS FRUIT	roma1328	logos
198981	Latin-std	citrus fruit	acrepomum	1126	CITRUS FRUIT	lati1261	logos
198982	Latin-std	citrus fruit	citrus	1126	CITRUS FRUIT	lati1261	logos
232948	Galician-std	citrus fruit	limón	1126	CITRUS FRUIT	gali1258	logos
232949	Galician-std	citrus fruit	cidreira	1126	CITRUS FRUIT	gali1258	logos
48333	Venetian-std	city, town	ciutat	1391	TOWN	vene1258	logos
84364	Hindi-std	city, town	नगर	1391	TOWN	hind1269	logos
163642	Romagnol-std	city, town	zitè	1391	TOWN	roma1328	logos
198647	Latin-std	city, town	urbs	1391	TOWN	lati1261	logos
232703	Galician-std	city, town	cidade	1391	TOWN	gali1258	logos
84499	Hindi-std	claw	पंजा	72	CLAW	hind1269	logos
163753	Romagnol-std	claw	artègl	72	CLAW	roma1328	logos
198819	Latin-std	claw	ungula	72	CLAW	lati1261	logos
198820	Latin-std	claw	falcula	72	CLAW	lati1261	logos
232822	Galician-std	claw	pouta	72	CLAW	gali1258	logos
48620	Venetian-std	clay	argila	1399	CLAY	vene1258	logos
84662	Hindi-std	clay	चीनीमिट्टी	1399	CLAY	hind1269	logos
163923	Romagnol-std	clay	crèa	1399	CLAY	roma1328	logos
199014	Latin-std	clay	lutum	1399	CLAY	lati1261	logos
232975	Galician-std	clay	arxila	1399	CLAY	gali1258	logos
48230	Venetian-std	clean	neteja	704	CLEAN	vene1258	logos
48231	Venetian-std	clean	net	704	CLEAN	vene1258	logos
84265	Hindi-std	clean	स्वच्छ	704	CLEAN	hind1269	logos
163539	Romagnol-std	clean	nittèd	704	CLEAN	roma1328	logos
163540	Romagnol-std	clean	nèttar	704	CLEAN	roma1328	logos
198520	Latin-std	clean	politus	704	CLEAN	lati1261	logos
198521	Latin-std	clean	purgare	704	CLEAN	lati1261	logos
232594	Galician-std	clean	limpar	704	CLEAN	gali1258	logos
232595	Galician-std	clean	limpo	704	CLEAN	gali1258	logos
84319	Hindi-std	clear, plain	निर्विघ्न	989	CLEAR	hind1269	logos
163599	Romagnol-std	clear, plain	cér	989	CLEAR	roma1328	logos
198590	Latin-std	clear, plain	enucleatus	989	CLEAR	lati1261	logos
198591	Latin-std	clear, plain	expeditus	989	CLEAR	lati1261	logos
232659	Galician-std	clear, plain	diáfano	989	CLEAR	gali1258	logos
232660	Galician-std	clear, plain	claro	989	CLEAR	gali1258	logos
84308	Hindi-std	clever	होशियार	1310	CLEVER	hind1269	logos
163581	Romagnol-std	clever	svègg	1310	CLEVER	roma1328	logos
48003	Venetian-std	cliff, precipice	risc	618	PRECIPICE	vene1258	logos
48004	Venetian-std	cliff, precipice	precipici	618	PRECIPICE	vene1258	logos
163303	Romagnol-std	cliff, precipice	grepp	618	PRECIPICE	roma1328	logos
232360	Galician-std	cliff, precipice	cantil	618	PRECIPICE	gali1258	logos
48045	Venetian-std	climb	trepar	1102	CLIMB	vene1258	logos
48046	Venetian-std	climb	escalar	1102	CLIMB	vene1258	logos
84072	Hindi-std	climb	चढ़ना	1102	CLIMB	hind1269	logos
163349	Romagnol-std	climb	rampichè	1102	CLIMB	roma1328	logos
163350	Romagnol-std	climb	rampichès	1102	CLIMB	roma1328	logos
198295	Latin-std	climb	scandere	1102	CLIMB	lati1261	logos
232407	Galician-std	climb	gabear	1102	CLIMB	gali1258	logos
232408	Galician-std	climb	rubir	1102	CLIMB	gali1258	logos
48554	Venetian-std	cloak	capa	326	CLOAK	vene1258	logos
84597	Hindi-std	cloak	लबादा	326	CLOAK	hind1269	logos
232912	Galician-std	cloak	capa	326	CLOAK	gali1258	logos
198478	Latin-std	clock, timepiece	horologium	1323	CLOCK	lati1261	logos
84586	Hindi-std	cloth	कपड़ा	1616	CLOTH	hind1269	logos
163844	Romagnol-std	cloth	stòfa	1616	CLOTH	roma1328	logos
198922	Latin-std	cloth	materialis	1616	CLOTH	lati1261	logos
48384	Venetian-std	club	club	1763	CLUB	vene1258	logos
48385	Venetian-std	club	clup	1763	CLUB	vene1258	logos
84417	Hindi-std	club	क्लब	1763	CLUB	hind1269	logos
84418	Hindi-std	club	गदा	1763	CLUB	hind1269	logos
84419	Hindi-std	club	डंडा	1763	CLUB	hind1269	logos
163689	Romagnol-std	club	bacchett	1763	CLUB	roma1328	logos
198716	Latin-std	club	clava	1763	CLUB	lati1261	logos
198717	Latin-std	club	circulus	1763	CLUB	lati1261	logos
198718	Latin-std	club	ferula	1763	CLUB	lati1261	logos
232748	Galician-std	club	moca	1763	CLUB	gali1258	logos
232749	Galician-std	club	estaca	1763	CLUB	gali1258	logos
48429	Venetian-std	cockroach	panderòla	1575	COCKROACH	vene1258	logos
84471	Hindi-std	cockroach	झींगुर	1575	COCKROACH	hind1269	logos
84472	Hindi-std	cockroach	तिलचटा	1575	COCKROACH	hind1269	logos
163729	Romagnol-std	cockroach	vècia	1575	COCKROACH	roma1328	logos
198785	Latin-std	cockroach	Blattaorientalis	1575	COCKROACH	lati1261	logos
198786	Latin-std	cockroach	vermiculus	1575	COCKROACH	lati1261	logos
232800	Galician-std	cockroach	cascuda	1575	COCKROACH	gali1258	logos
84638	Hindi-std	coconut	नारियल	970	COCONUT	hind1269	logos
232947	Galician-std	coconut	coco	970	COCONUT	gali1258	logos
48555	Venetian-std	collar	coll	2012	COLLAR	vene1258	logos
84598	Hindi-std	collar	कालर	2012	COLLAR	hind1269	logos
163856	Romagnol-std	collar	bàvar	2012	COLLAR	roma1328	logos
163857	Romagnol-std	collar	culér	2012	COLLAR	roma1328	logos
163858	Romagnol-std	collar	culàt	2012	COLLAR	roma1328	logos
198936	Latin-std	collar	collare	2012	COLLAR	lati1261	logos
198937	Latin-std	collar	collum	2012	COLLAR	lati1261	logos
232913	Galician-std	collar	colo	2012	COLLAR	gali1258	logos
198814	Latin-std	collarbone	jugulum	1994	COLLARBONE	lati1261	logos
48098	Venetian-std	collect, gather	coleccionat	7	GATHER	vene1258	logos
163407	Romagnol-std	collect, gather	agrupè	7	GATHER	roma1328	logos
198367	Latin-std	collect, gather	colligere	7	GATHER	lati1261	logos
232463	Galician-std	collect, gather	agruparse	7	GATHER	gali1258	logos
48048	Venetian-std	come	vindre	1446	COME	vene1258	logos
84073	Hindi-std	come	आना	1446	COME	hind1269	logos
163351	Romagnol-std	come	vnì	1446	COME	roma1328	logos
198297	Latin-std	come	venire	1446	COME	lati1261	logos
163651	Romagnol-std	command, order	chmandè	1128	ORDER	roma1328	logos
198657	Latin-std	command, order	imperare	1128	ORDER	lati1261	logos
198744	Latin-std	condemn	damnare	484	CONDEMN	lati1261	logos
84385	Hindi-std	conspiracy, plot	भूखंड	2024	PLOT	hind1269	logos
198673	Latin-std	conspiracy, plot	textum	2024	PLOT	lati1261	logos
198674	Latin-std	conspiracy, plot	agellus	2024	PLOT	lati1261	logos
232720	Galician-std	conspiracy, plot	predio	2024	PLOT	gali1258	logos
232721	Galician-std	conspiracy, plot	trama	2024	PLOT	gali1258	logos
48507	Venetian-std	cooked	cuit	269	COOKED	vene1258	logos
